figure_label,segment_label,direction,selected_candidate,selected_source,plotted_method,time,segment_time_s,truth_s_m,pred_s_m,error_m
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:20:36,0.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:20:40,4.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:20:48,12.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:20:52,16.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:20:56,20.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:21:00,24.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:21:08,32.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:21:12,36.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:21:16,40.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:21:24,48.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:21:28,52.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:21:32,56.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:21:36,60.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:21:44,68.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:21:48,72.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:21:52,76.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:22:00,84.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:22:04,88.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:22:08,92.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:22:16,100.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:22:20,104.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:22:24,108.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:22:28,112.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:22:36,120.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:22:40,124.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:22:44,128.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:22:52,136.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:22:56,140.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:23:00,144.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:23:04,148.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:23:12,156.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:23:16,160.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:23:20,164.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:23:28,172.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:23:32,176.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:23:36,180.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:23:40,184.0,574.6303432318657,559.5,-15.130343231865709
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:23:48,192.0,574.5215290176346,559.5,-15.021529017634634
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:23:52,196.0,573.8354837675583,559.5,-14.335483767558344
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:23:56,200.0,573.1494385189209,559.5,-13.649438518920874
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:24:04,208.0,571.7773480230846,559.5,-12.277348023084642
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:24:08,212.0,570.7427534894476,559.5,-11.242753489447637
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:24:12,216.0,569.7192122767555,559.5,-10.219212276755457
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:24:16,220.0,569.5993447420906,559.5,-10.09934474209058
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:24:24,228.0,569.594771161643,559.5,-10.094771161643052
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:24:28,232.0,568.2260556561328,559.5,-8.726055656132758
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:24:32,236.0,566.6264819990615,559.5,-7.126481999061525
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:24:40,244.0,563.3096432808202,559.5,-3.809643280820183
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:24:44,248.0,562.6190247243453,559.5,-3.1190247243453086
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:24:48,252.0,561.9329794762187,559.5,-2.4329794762187475
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:24:56,260.0,561.1270666909666,559.5,-1.627066690966558
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:25:00,264.0,560.8983849420707,559.5,-1.3983849420707202
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:25:04,268.0,560.6697031935917,559.5,-1.1697031935916584
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:25:08,272.0,560.2123396943609,558.5,-1.712339694360935
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:25:16,280.0,558.7296369551214,558.5,-0.2296369551213501
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:25:20,284.0,557.9255222000637,556.5,-1.4255222000637104
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:25:24,288.0,557.2394769514261,556.0,-1.239476951426127
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:25:32,296.0,555.7475189180476,551.5,-4.247518918047604
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:25:36,300.0,554.8339905110527,551.5,-3.333990511052661
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:25:40,304.0,554.0379324576456,551.5,-2.5379324576456384
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:25:44,308.0,553.0033379258642,551.0,-2.00333792586423
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:25:52,316.0,551.1738839307975,549.5,-1.6738839307975013
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:25:56,320.0,550.032651441252,549.5,-0.5326514412520282
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:26:00,324.0,549.3444299342918,548.0,-1.3444299342918384
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:26:08,332.0,547.6237901529452,545.5,-2.123790152945162
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:26:12,336.0,546.8311069475087,545.5,-1.3311069475087152
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:26:16,340.0,545.7943361578784,544.5,-1.2943361578784334
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:26:20,344.0,544.7597416242413,543.0,-1.7597416242413146
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:26:28,352.0,542.4747221553112,539.0,-3.474722155311156
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:26:32,356.0,541.7868788807955,539.0,-2.7868788807954843
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:26:36,360.0,540.4147883844483,539.0,-1.414788384448343
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:26:44,368.0,538.2344984495355,539.0,0.765501550464478
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:26:48,372.0,537.0933763550752,539.0,1.9066236449248208
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:26:52,376.0,536.5156012903636,538.5,1.9843987096363664
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:26:56,380.0,535.1551081467052,538.5,3.344891853294825
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:27:04,388.0,533.2057866164624,538.5,5.294213383537567
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:27:08,392.0,532.292092548884,538.5,6.207907451115943
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:27:12,396.0,531.485146833677,538.5,7.014853166322951
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:27:20,404.0,529.5376233307513,533.5,3.9623766692486697
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:27:24,408.0,528.9696475899727,529.5,0.5303524100272625
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:27:28,412.0,527.8278710692036,528.5,0.6721289307963616
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:27:36,420.0,525.8769173127898,525.5,-0.3769173127898284
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:27:40,424.0,524.9627896076977,525.0,0.0372103923023132
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:27:44,428.0,524.0474633162843,524.5,0.4525366837157207
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:27:48,432.0,523.1327363178231,522.5,-0.6327363178230598
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:27:56,440.0,521.3043703865576,520.0,-1.3043703865575935
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:28:00,444.0,520.3885553237842,517.5,-2.888555323784203
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:28:04,448.0,519.5804662830684,514.0,-5.580466283068404
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:28:12,456.0,517.753188544393,514.0,-3.7531885443929696
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:28:16,460.0,516.8372629563212,514.0,-2.837262956321183
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:28:20,464.0,515.6950528008472,514.0,-1.6950528008471792
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:28:24,468.0,514.8891400156892,513.5,-1.389140015689236
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:28:32,476.0,513.0596860201115,512.0,-1.059686020111485
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:28:36,480.0,512.2526851719952,508.0,-4.252685171995154
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:28:40,484.0,511.4589137748684,508.0,-3.4589137748683925
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:28:48,492.0,509.4007780294669,505.0,-4.400778029466892
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:28:52,496.0,508.3640072393072,503.0,-5.3640072393071705
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:28:56,500.0,507.4514564992243,503.0,-4.451456499224321
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:29:00,504.0,506.7654112500758,500.5,-6.265411250075772
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:29:08,512.0,504.9359572550091,499.0,-5.9359572550091
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:29:12,516.0,503.8997304951869,499.0,-4.899730495186873
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:29:16,520.0,502.9833714020572,499.0,-3.98337140205723
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:29:24,528.0,500.3634103296953,497.0,-3.3634103296952844
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:29:28,532.0,499.0990459823484,497.0,-2.0990459823484
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:29:32,536.0,497.6070879513364,497.0,-0.607087951336382
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:29:40,544.0,494.6342252078905,496.0,1.3657747921095051
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:29:44,548.0,493.02985704906666,492.5,-0.5298570490666634
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:29:48,552.0,491.0841314305492,490.5,-0.5841314305491778
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:29:52,556.0,489.4833591843784,490.5,1.0166408156215994
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:30:00,564.0,518.1145101412375,487.0,-31.114510141237474
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:30:04,568.0,518.0698299575697,487.0,-31.06982995756971
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:30:08,572.0,518.1308690570053,485.5,-32.63086905700527
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:30:16,580.0,517.6903066028912,481.5,-36.19030660289116
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:30:20,584.0,517.2550497441114,478.0,-39.255049744111375
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:30:24,588.0,517.2550497441114,475.5,-41.755049744111375
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:30:28,592.0,517.363863960198,474.0,-43.363863960198046
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:30:36,600.0,517.5814923877323,473.0,-44.58149238773228
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:30:40,604.0,517.7991208171222,473.0,-44.79912081712223
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:30:44,608.0,517.9079350322812,470.5,-47.407935032281216
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:30:52,616.0,518.0167492465122,465.0,-53.01674924651218
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:30:56,620.0,518.0167492465122,464.0,-54.01674924651218
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:31:00,624.0,518.1255634598155,463.5,-54.62556345981545
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:31:04,628.0,518.1255634598155,459.5,-58.62556345981545
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:31:12,636.0,518.0167492465122,459.0,-59.01674924651218
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:31:16,640.0,518.1255634598155,457.5,-60.62556345981545
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:31:20,644.0,518.1255634598155,455.0,-63.12556345981545
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:31:28,652.0,453.4506022505991,454.5,1.049397749400896
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:31:32,656.0,451.8498854103854,453.0,1.1501145896145886
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:31:36,660.0,450.13904495482734,449.0,-1.139044954827341
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:31:40,664.0,448.7669544571356,448.5,-0.2669544571356255
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:31:48,672.0,445.7940917136896,444.5,-1.2940917136896246
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:31:52,676.0,444.3131870012558,443.0,-1.3131870012558124
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:31:56,680.0,442.9427287316047,441.0,-1.9427287316046888
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:32:04,688.0,439.74194919273634,438.5,-1.2419491927363424
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:32:08,692.0,438.0275682309781,437.0,-1.0275682309780905
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:32:12,696.0,436.1959379757043,434.5,-1.6959379757042825
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:32:20,704.0,432.4327893507837,428.5,-3.932789350783708
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:32:24,708.0,430.37585219407015,428.5,-1.8758521940701485
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:32:28,712.0,428.6650671440525,427.0,-1.6650671440525002
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:32:32,716.0,427.29297664821627,426.5,-0.7929766482162677
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:32:40,724.0,424.6686631888422,424.0,-0.6686631888421743
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:32:44,728.0,423.5252544409741,424.0,0.4747455590259051
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:32:48,732.0,422.5017132292096,422.5,-0.0017132292095993
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:32:56,740.0,419.6487180204286,418.0,-1.6487180204285892
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:33:00,744.0,418.3964950592572,417.0,-1.3964950592571768
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:33:04,748.0,417.1442720985969,416.0,-1.1442720985969004
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:33:08,752.0,415.5434998514983,412.0,-3.543499851498325
1_seg01,BMAW15230010L_1_seg01,backward,TotalHP_vmax1_uniform,total,TotalHP_vmax1_uniform,2026-05-13 11:33:16,760.0,412.8130924683904,410.5,-2.313092468390437
